_id,CreditDecisionResultId,FullProposalId,SimulationDate,Logs
978754eb-2b0d-4b53-b08d-ab5d01126620,7f1ba58f-704c-4c9a-b368-ab5d01126620,07e0e38a-3eb6-43c6-ba78-ab5d0112635e,2020-02-10T16:39:03.356Z,"[{""Subflow"":""Zema History"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta de historico zema"",""ConsultTime"":""1.767""},{""Subflow"":""BVS Cust"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""524"",""FinalScore"":""522"",""ConsultTime"":""0.033""},{""Subflow"":""ShaolinNorte"",""Status"":""OK"",""Decision"":""Negado"",""Description"":""Abaixo do ponto de corte"",""Score"":""595"",""FinalScore"":""595"",""ConsultTime"":""0.035""}]"
c6e33699-d677-4848-b6d5-ab5d011268f3,b4274136-305a-41df-a68f-ab5d011268f3,c20c7f77-3e1a-475a-a474-ab5d01125962,2020-02-10T16:39:05.767Z,"[{""Subflow"":""Login"",""Status"":""OK"",""Decision"":""NA"",""Description"":""Login BPC"",""Score"":""-1"",""FinalScore"":""-1"",""ConsultTime"":""0.019""},{""Subflow"":""BVS Cust"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""668"",""FinalScore"":""666"",""ConsultTime"":""0.654""},{""Subflow"":""ShaolinNorte"",""Status"":""OK"",""Decision"":""Negado"",""Description"":""Abaixo do ponto de corte"",""Score"":""705"",""FinalScore"":""705"",""ConsultTime"":""0.12""}]"
4aa79ddf-da46-41db-8392-ab5d01126a3c,72ca7c8f-d5e2-4405-a2d2-ab5d01126a3c,7bbe4d26-6375-416f-b3fd-ab5d010d62fc,2020-02-10T16:39:06.861Z,"[{""Subflow"":""Login"",""Status"":""OK"",""Decision"":""NA"",""Description"":""Login BPC"",""Score"":""-1"",""FinalScore"":""-1"",""ConsultTime"":""0.016""},{""Subflow"":""BVS Cust"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""690"",""FinalScore"":""688"",""ConsultTime"":""0.518""},{""Subflow"":""ShaolinNorte"",""Status"":""OK"",""Decision"":""Negado"",""Description"":""Abaixo do ponto de corte"",""Score"":""595"",""FinalScore"":""595"",""ConsultTime"":""0.083""}]"
e9684e00-dd28-4409-9177-ab5d01126a8f,e9a0306d-857e-4662-8393-ab5d01126a8f,795bade4-30a1-4147-87ce-ab5d0112635e,2020-02-10T16:39:07.137Z,"[{""Subflow"":""Zema History"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta de historico zema"",""ConsultTime"":""1.769""},{""Subflow"":""BVS Cust"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""668"",""FinalScore"":""666"",""ConsultTime"":""0.033""},{""Subflow"":""ShaolinNorte"",""Status"":""OK"",""Decision"":""Negado"",""Description"":""Abaixo do ponto de corte"",""Score"":""705"",""FinalScore"":""705"",""ConsultTime"":""0.064""}]"
b8fddc86-fa90-4669-95b9-ab5d01126bf8,9e76bce5-f5e8-40c5-a58a-ab5d01126bf8,cb3864a7-400b-44aa-b061-ab5d010d6a34,2020-02-10T16:39:08.343Z,"[{""Subflow"":""Zema History"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta de historico zema"",""ConsultTime"":""1.769""},{""Subflow"":""BVS Cust"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""690"",""FinalScore"":""688"",""ConsultTime"":""0.035""},{""Subflow"":""ShaolinNorte"",""Status"":""OK"",""Decision"":""Negado"",""Description"":""Abaixo do ponto de corte"",""Score"":""595"",""FinalScore"":""595"",""ConsultTime"":""0.028""}]"
636e8c06-5ede-4cba-9547-ab5d01126c68,e7b7e03f-97df-4697-8cc3-ab5d01126c68,4721dfe5-b51f-43bb-a653-ab5d010d6a54,2020-02-10T16:39:08.715Z,"[{""Subflow"":""Login"",""Status"":""OK"",""Decision"":""NA"",""Description"":""Login BPC"",""Score"":""-1"",""FinalScore"":""-1"",""ConsultTime"":""0.018""},{""Subflow"":""BVS Cust"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""690"",""FinalScore"":""688"",""ConsultTime"":""2.055""},{""Subflow"":""ShaolinNorte"",""Status"":""OK"",""Decision"":""Negado"",""Description"":""Abaixo do ponto de corte"",""Score"":""595"",""FinalScore"":""595"",""ConsultTime"":""0.034""}]"
dcb082ab-7a59-4f66-80f1-ab5d01126d6b,7b106838-1799-4a28-82b0-ab5d01126d67,4793bfe3-7e61-47ba-9bab-ab5d010d6a8c,2020-02-10T16:39:09.564Z,"[{""Subflow"":""notaCliente BV"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""20"",""FinalScore"":""20"",""ConsultTime"":""0.009""},{""Subflow"":""notaCliente BV"",""Status"":""OK"",""Decision"":""Negado"",""Description"":""Abaixo do ponto de corte"",""Score"":""20"",""FinalScore"":""20"",""ConsultTime"":""0.009""}]"
ca72214f-15ac-4b76-b27f-ab5d01127625,70a88e4a-0522-4080-8345-ab5d01127625,2e2653a5-744e-4d57-a899-ab5d01126229,2020-02-10T16:39:17.024Z,"[{""Subflow"":""notaCliente BV"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""19"",""FinalScore"":""19"",""ConsultTime"":""0.003""},{""Subflow"":""notaCliente BV"",""Status"":""OK"",""Decision"":""Negado"",""Description"":""Abaixo do ponto de corte"",""Score"":""19"",""FinalScore"":""19"",""ConsultTime"":""0.003""}]"
7c698fa4-b47c-45ec-ba50-ab5d0112768e,4c5117dd-457b-4223-bb61-ab5d0112768e,62b4987d-68f5-4431-a3fa-ab5d0111e52b,2020-02-10T16:39:17.376Z,"[{""Subflow"":""notaCliente BV"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""3"",""FinalScore"":""3"",""ConsultTime"":""0.002""},{""Subflow"":""notaCliente BV"",""Status"":""OK"",""Decision"":""Negado"",""Description"":""Abaixo do ponto de corte"",""Score"":""3"",""FinalScore"":""3"",""ConsultTime"":""0.003""}]"
4dacdd80-3852-4d7c-8be7-ab5d01127c93,9794fb01-ca29-472e-8c84-ab5d01127c93,301dd5a1-c5b2-438d-bb38-ab5d01127ae1,2020-02-10T16:39:22.512Z,"[{""Subflow"":""Login"",""Status"":""OK"",""Decision"":""NA"",""Description"":""Login BPC"",""Score"":""-1"",""FinalScore"":""-1"",""ConsultTime"":""0.026""},{""Subflow"":""BVS Cust"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""362"",""FinalScore"":""360"",""ConsultTime"":""0.524""},{""Subflow"":""ShaolinNorte"",""Status"":""OK"",""Decision"":""Negado"",""Description"":""Abaixo do ponto de corte"",""Score"":""392"",""FinalScore"":""392"",""ConsultTime"":""0.142""}]"
d55ff4ef-503d-4859-bfbf-ab5d01127d3a,b6cf27f4-82eb-4022-9411-ab5d01127d35,5cd41d90-3b3a-4bb7-ac96-ab5d01127018,2020-02-10T16:39:23.053Z,"[{""Subflow"":""Login"",""Status"":""OK"",""Decision"":""NA"",""Description"":""Login BPC"",""Score"":""-1"",""FinalScore"":""-1"",""ConsultTime"":""0.02""},{""Subflow"":""BVS Cust"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""582"",""FinalScore"":""580"",""ConsultTime"":""0.77""},{""Subflow"":""ShaolinNorte"",""Status"":""OK"",""Decision"":""Negado"",""Description"":""Abaixo do ponto de corte"",""Score"":""437"",""FinalScore"":""437"",""ConsultTime"":""0.084""}]"
b6346d0c-9a5c-4ba1-868c-ab5d01127d42,67ff85cc-ae17-4e12-aef2-ab5d01127d3d,7a920d61-c039-4bba-8356-ab5d01127a17,2020-02-10T16:39:23.079Z,"[{""Subflow"":""Zema History"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta de historico zema"",""ConsultTime"":""1.743""},{""Subflow"":""BVS Cust"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""362"",""FinalScore"":""360"",""ConsultTime"":""0.032""},{""Subflow"":""ShaolinNorte"",""Status"":""OK"",""Decision"":""Negado"",""Description"":""Abaixo do ponto de corte"",""Score"":""392"",""FinalScore"":""392"",""ConsultTime"":""0.128""}]"
1db136ec-498c-4e76-8b8b-ab5d01127e02,60e2fe3f-4de3-4b30-860f-ab5d01127e02,0a1dd180-7cf3-4549-9628-ab5d0111bbf2,2020-02-10T16:39:23.734Z,"[{""Subflow"":""notaCliente BV"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""17"",""FinalScore"":""17"",""ConsultTime"":""0.003""},{""Subflow"":""notaCliente BV"",""Status"":""OK"",""Decision"":""Negado"",""Description"":""Abaixo do ponto de corte"",""Score"":""17"",""FinalScore"":""17"",""ConsultTime"":""0.003""}]"
29337239-2b0a-4896-8e59-ab5d01127ea2,5f96b2e2-c97e-4efc-8dd0-ab5d01127ea2,b43f26e1-bb07-4bd2-994a-ab5d01127793,2020-02-10T16:39:24.269Z,"[{""Subflow"":""Zema History"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta de historico zema"",""ConsultTime"":""1.739""},{""Subflow"":""BVS Cust"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""582"",""FinalScore"":""580"",""ConsultTime"":""0.03""},{""Subflow"":""ShaolinNorte"",""Status"":""OK"",""Decision"":""Negado"",""Description"":""Abaixo do ponto de corte"",""Score"":""437"",""FinalScore"":""437"",""ConsultTime"":""0.038""}]"
f8d5b1d1-875f-4631-99dc-ab5d011280bc,c26a09a3-35b0-4e42-8377-ab5d011280bc,7169b2fe-57a6-4e73-8027-ab5d01126c26,2020-02-10T16:39:26.063Z,"[{""Subflow"":""notaCliente BV"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""17"",""FinalScore"":""17"",""ConsultTime"":""0.002""},{""Subflow"":""notaCliente BV"",""Status"":""OK"",""Decision"":""Negado"",""Description"":""Abaixo do ponto de corte"",""Score"":""17"",""FinalScore"":""17"",""ConsultTime"":""0.002""}]"
f2e4d888-8e6f-4df1-839e-ab5d011280e9,cce068ca-67e9-48c9-890b-ab5d011280e9,2ec02b16-ec13-453a-a331-ab5d0111bb6d,2020-02-10T16:39:26.211Z,"[{""Subflow"":""Zema History"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta de historico zema"",""ConsultTime"":""1.778""},{""Subflow"":""BVS Cust"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""550"",""FinalScore"":""548"",""ConsultTime"":""0.642""},{""Subflow"":""ShaolinNorte"",""Status"":""OK"",""Decision"":""Negado"",""Description"":""Abaixo do ponto de corte"",""Score"":""597"",""FinalScore"":""597"",""ConsultTime"":""0.169""}]"
febecdd6-5add-4139-9b28-ab5d0112810b,0289e9fe-c5af-43a9-888d-ab5d0112810b,321a5d98-5f3c-4931-a23b-ab5d01127ebe,2020-02-10T16:39:26.325Z,"[{""Subflow"":""Login"",""Status"":""OK"",""Decision"":""NA"",""Description"":""Login BPC"",""Score"":""-1"",""FinalScore"":""-1"",""ConsultTime"":""0.018""},{""Subflow"":""BVS Cust"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""273"",""FinalScore"":""271"",""ConsultTime"":""0.531""},{""Subflow"":""ShaolinNorte"",""Status"":""OK"",""Decision"":""Negado"",""Description"":""Abaixo do ponto de corte"",""Score"":""318"",""FinalScore"":""318"",""ConsultTime"":""0.33""}]"
8b79e4ef-1623-404f-80ef-ab5d01128394,784ea8fd-53d0-44db-b27a-ab5d0112838e,44429ab2-7412-436b-b766-ab5d01127fc9,2020-02-10T16:39:28.469Z,"[{""Subflow"":""Zema History"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta de historico zema"",""ConsultTime"":""2.225""},{""Subflow"":""BVS Cust"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""273"",""FinalScore"":""271"",""ConsultTime"":""0.034""},{""Subflow"":""ShaolinNorte"",""Status"":""OK"",""Decision"":""Negado"",""Description"":""Abaixo do ponto de corte"",""Score"":""318"",""FinalScore"":""318"",""ConsultTime"":""0.1""}]"
75ef4db6-d901-4a12-b2f9-ab5d0112873b,f2a1d2d3-fd97-4bd4-bab8-ab5d0112873b,51c4e401-4cb3-45cf-85c7-ab5d01127fac,2020-02-10T16:39:31.606Z,"[{""Subflow"":""Zema History"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta de historico zema"",""ConsultTime"":""1.754""},{""Subflow"":""BVS Cust"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""475"",""FinalScore"":""473"",""ConsultTime"":""0.796""},{""Subflow"":""ShaolinNorte"",""Status"":""OK"",""Decision"":""Negado"",""Description"":""Abaixo do ponto de corte"",""Score"":""482"",""FinalScore"":""482"",""ConsultTime"":""0.08""}]"
fe213d40-87c0-442f-a572-ab5d0112899f,eadeaba1-e8a2-445d-ab26-ab5d0112899f,c71d4ea9-d146-4a45-8286-ab5d01113db3,2020-02-10T16:39:33.646Z,"[{""Subflow"":""Login"",""Status"":""OK"",""Decision"":""NA"",""Description"":""Login BPC"",""Score"":""-1"",""FinalScore"":""-1"",""ConsultTime"":""0.023""},{""Subflow"":""BVS Cust"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""776"",""FinalScore"":""774"",""ConsultTime"":""0.513""},{""Subflow"":""ShaolinNorte"",""Status"":""OK"",""Decision"":""Negado"",""Description"":""Abaixo do ponto de corte"",""Score"":""665"",""FinalScore"":""665"",""ConsultTime"":""0.056""}]"
d63523d0-fcc1-4c3c-865a-ab5d0112951a,5d877713-1101-4823-a86b-ab5d0112951a,2aa9756a-d70c-4e9f-ad6c-ab5d011293ab,2020-02-10T16:39:43.441Z,"[{""Subflow"":""Login"",""Status"":""OK"",""Decision"":""NA"",""Description"":""Login BPC"",""Score"":""-1"",""FinalScore"":""-1"",""ConsultTime"":""0.024""},{""Subflow"":""BVS Cust"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""602"",""FinalScore"":""600"",""ConsultTime"":""0.534""},{""Subflow"":""ShaolinNorte"",""Status"":""OK"",""Decision"":""Negado"",""Description"":""Abaixo do ponto de corte"",""Score"":""471"",""FinalScore"":""471"",""ConsultTime"":""0.167""}]"
b003c91c-15be-45b0-ba10-ab5d011296bb,be95c5f6-d621-47f2-b531-ab5d011296bb,c2e66a94-ed90-451f-b0ed-ab5d011294fc,2020-02-10T16:39:44.833Z,"[{""Subflow"":""Login"",""Status"":""OK"",""Decision"":""NA"",""Description"":""Login BPC"",""Score"":""-1"",""FinalScore"":""-1"",""ConsultTime"":""0.043""},{""Subflow"":""BVS Cust"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""672"",""FinalScore"":""670"",""ConsultTime"":""0.034""},{""Subflow"":""ShaolinNorte"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Acima do ponto de corte"",""Score"":""806"",""FinalScore"":""806"",""ConsultTime"":""0.26""},{""Subflow"":""SPC Cust"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta de score"",""Score"":""206"",""FinalScore"":""0.244348"",""ConsultTime"":""0.035""},{""Subflow"":""ShaolinSul"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Acima do ponto de corte"",""Score"":""836"",""FinalScore"":""836"",""Rating"":""B2"",""ConsultTime"":""0.345""},{""Subflow"":""SPC Restritivo"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Sem Restritivo"",""Score"":""206"",""FinalScore"":""0.244348"",""Rating"":""B2"",""ConsultTime"":""0.042""},{""Subflow"":""Poltica de Credito"",""Status"":""OK"",""Decision"":""Aprovado"",""Description"":"""",""Score"":""836"",""FinalScore"":""836"",""Rating"":""B2"",""ApprovedAmount"":""5000"",""Coefficient"":""6.056333994379994"",""Term"":""18"",""TableId"":""BPC606"",""ConsultTime"":""0.015""}]"
b847a44a-09a2-4d32-b7d5-ab5d01129ca3,9b1f33f9-d37d-4584-a18b-ab5d01129ca3,d0567a04-b1d2-464d-aa43-ab5d0111ff58,2020-02-10T16:39:49.873Z,"[{""Subflow"":""Login"",""Status"":""OK"",""Decision"":""NA"",""Description"":""Login BPC"",""Score"":""-1"",""FinalScore"":""-1"",""ConsultTime"":""0.013""},{""Subflow"":""BVS Cust"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""623"",""FinalScore"":""621"",""ConsultTime"":""1.277""},{""Subflow"":""ShaolinNorte"",""Status"":""OK"",""Decision"":""Negado"",""Description"":""Abaixo do ponto de corte"",""Score"":""630"",""FinalScore"":""630"",""ConsultTime"":""0.065""}]"
b98de7f6-8442-4ba1-b9b5-ab5d01129d92,dec4db90-9cdd-44dd-8815-ab5d01129d92,f1866520-0759-4b7e-90cc-ab5d0109c55f,2020-02-10T16:39:50.669Z,"[{""Subflow"":""notaCliente BV"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""17"",""FinalScore"":""17"",""ConsultTime"":""0.004""},{""Subflow"":""notaCliente BV"",""Status"":""OK"",""Decision"":""Negado"",""Description"":""Abaixo do ponto de corte"",""Score"":""17"",""FinalScore"":""17"",""ConsultTime"":""0.004""}]"
1d361266-1c2a-44ba-aa84-ab5d01129e1c,c180b759-61bc-4b52-9b2b-ab5d01129e1c,032f06cc-1f6f-4fd5-b50e-ab5d01129c17,2020-02-10T16:39:51.130Z,"[{""Subflow"":""Login"",""Status"":""OK"",""Decision"":""NA"",""Description"":""Login BPC"",""Score"":""-1"",""FinalScore"":""-1"",""ConsultTime"":""0.022""},{""Subflow"":""BVS Cust"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""433"",""FinalScore"":""431"",""ConsultTime"":""1.195""},{""Subflow"":""ShaolinNorte"",""Status"":""OK"",""Decision"":""Negado"",""Description"":""Abaixo do ponto de corte"",""Score"":""420"",""FinalScore"":""420"",""ConsultTime"":""0.1""}]"
bb57b770-5b7e-40b6-844b-ab5d01129e45,4a28975e-343a-40e9-9aff-ab5d01129e45,81f30b03-d8fe-41d2-9a45-ab5d01121216,2020-02-10T16:39:51.266Z,"[{""Subflow"":""Login"",""Status"":""OK"",""Decision"":""NA"",""Description"":""Login BPC"",""Score"":""-1"",""FinalScore"":""-1"",""ConsultTime"":""0.021""},{""Subflow"":""BVS Cust"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""623"",""FinalScore"":""621"",""ConsultTime"":""2.047""},{""Subflow"":""ShaolinNorte"",""Status"":""OK"",""Decision"":""Negado"",""Description"":""Abaixo do ponto de corte"",""Score"":""630"",""FinalScore"":""630"",""ConsultTime"":""0.035""}]"
0532c196-70cc-467b-8660-ab5d01129fb4,89775c4d-d80a-49a1-a0e0-ab5d01129fb4,40e4b29a-5d15-4731-ac7f-ab5d0109be29,2020-02-10T16:39:52.488Z,"[{""Subflow"":""Login"",""Status"":""OK"",""Decision"":""NA"",""Description"":""Login BPC"",""Score"":""-1"",""FinalScore"":""-1"",""ConsultTime"":""0.025""},{""Subflow"":""BVS Cust"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""609"",""FinalScore"":""607"",""ConsultTime"":""1.167""},{""Subflow"":""ShaolinNorte"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Acima do ponto de corte"",""Score"":""787"",""FinalScore"":""787"",""ConsultTime"":""0.071""},{""Subflow"":""SPC Cust"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta de score"",""Score"":""236"",""FinalScore"":""0.5443479999999998"",""ConsultTime"":""2.453""},{""Subflow"":""ShaolinSul"",""Status"":""OK"",""Decision"":""Negado"",""Description"":""Abaixo do ponto de corte"",""Score"":""695"",""FinalScore"":""695"",""ConsultTime"":""0.278""}]"
58a6470d-58c6-4fa1-8db5-ab5d0112a029,e28adf5d-7644-49ed-b792-ab5d0112a029,37ff9b25-d8f1-4a4a-a265-ab5d011212cc,2020-02-10T16:39:52.878Z,"[{""Subflow"":""notaCliente BV"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""19"",""FinalScore"":""19"",""ConsultTime"":""0.002""},{""Subflow"":""notaCliente BV"",""Status"":""OK"",""Decision"":""Negado"",""Description"":""Abaixo do ponto de corte"",""Score"":""19"",""FinalScore"":""19"",""ConsultTime"":""0.002""}]"
48154896-4daa-4d9f-ab0d-ab5d0112a0a1,d7545ca0-7932-43ca-a3e7-ab5d0112a0a1,7912f9a8-54f8-4392-ba9c-ab5d011211f4,2020-02-10T16:39:53.278Z,"[{""Subflow"":""Zema History"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta de historico zema"",""ConsultTime"":""2.272""},{""Subflow"":""BVS Cust"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""623"",""FinalScore"":""621"",""ConsultTime"":""2.036""},{""Subflow"":""ShaolinNorte"",""Status"":""OK"",""Decision"":""Negado"",""Description"":""Abaixo do ponto de corte"",""Score"":""630"",""FinalScore"":""630"",""ConsultTime"":""0.032""}]"
fe92f3cb-976f-41e9-9010-ab5d0112a142,ae2713b4-557f-4dd3-b0d3-ab5d0112a13d,3a2dd091-e92e-445e-a0d7-ab5d0109c438,2020-02-10T16:39:53.797Z,"[{""Subflow"":""Zema History"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta de historico zema"",""ConsultTime"":""2.548""},{""Subflow"":""BVS Cust"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""609"",""FinalScore"":""607"",""ConsultTime"":""0.068""},{""Subflow"":""ShaolinNorte"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Acima do ponto de corte"",""Score"":""787"",""FinalScore"":""787"",""ConsultTime"":""0.033""},{""Subflow"":""SPC Cust"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta de score"",""Score"":""236"",""FinalScore"":""0.5443479999999998"",""ConsultTime"":""0.037""},{""Subflow"":""ShaolinSul"",""Status"":""OK"",""Decision"":""Negado"",""Description"":""Abaixo do ponto de corte"",""Score"":""695"",""FinalScore"":""695"",""ConsultTime"":""0.042""}]"
877b1bf3-318f-4d72-bbf6-ab5d0112bc22,3552d13c-96e2-4c8a-b16a-ab5d0112bc21,48bdd92c-bf19-4a7d-8d64-ab5d0112acd6,2020-02-10T16:40:16.744Z,"[{""Subflow"":""Login"",""Status"":""OK"",""Decision"":""NA"",""Description"":""Login BPC"",""Score"":""-1"",""FinalScore"":""-1"",""ConsultTime"":""0.019""},{""Subflow"":""BVS Cust"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""701"",""FinalScore"":""699"",""ConsultTime"":""0.773""},{""Subflow"":""ShaolinNorte"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Acima do ponto de corte"",""Score"":""791"",""FinalScore"":""791"",""ConsultTime"":""0.081""},{""Subflow"":""SPC Cust"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta de score"",""Score"":""423"",""FinalScore"":""2.4143480000000004"",""ConsultTime"":""1.547""},{""Subflow"":""ShaolinSul"",""Status"":""OK"",""Decision"":""Negado"",""Description"":""Abaixo do ponto de corte"",""Score"":""284"",""FinalScore"":""284"",""ConsultTime"":""0.272""}]"
be2584fd-f1de-4d3f-813b-ab5d0112cbe2,31ce078b-430a-4f95-b97d-ab5d0112cbdd,8a278301-d8e3-4349-8969-ab5d0112b4e6,2020-02-10T16:40:30.173Z,"[{""Subflow"":""notaCliente BV"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""1"",""FinalScore"":""1"",""ConsultTime"":""0.002""},{""Subflow"":""notaCliente BV"",""Status"":""OK"",""Decision"":""Negado"",""Description"":""Abaixo do ponto de corte"",""Score"":""1"",""FinalScore"":""1"",""ConsultTime"":""0.002""}]"
b41201be-7416-4ccb-9b2c-ab5d0112ccf2,226a766d-0473-4b18-a670-ab5d0112ccf2,71e9cc60-e68d-424c-8e14-ab5d0112c83c,2020-02-10T16:40:31.095Z,"[{""Subflow"":""Login"",""Status"":""OK"",""Decision"":""NA"",""Description"":""Login BPC"",""Score"":""-1"",""FinalScore"":""-1"",""ConsultTime"":""0.019""},{""Subflow"":""BVS Cust"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""678"",""FinalScore"":""676"",""ConsultTime"":""0.501""},{""Subflow"":""ShaolinNorte"",""Status"":""OK"",""Decision"":""Negado"",""Description"":""Abaixo do ponto de corte"",""Score"":""540"",""FinalScore"":""540"",""ConsultTime"":""0.078""}]"
0bc5133c-5854-42a3-8b95-ab5d0112cd16,7f7b6b0d-a585-43bb-9b47-ab5d0112cd16,d8ac1880-8002-4df1-bf11-ab5d0112b244,2020-02-10T16:40:31.216Z,"[{""Subflow"":""notaCliente BV"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""55"",""FinalScore"":""55"",""ConsultTime"":""0.002""},{""Subflow"":""Politica de Credito"",""Status"":""OK"",""Decision"":""Aprovado"",""Description"":"""",""Score"":""55"",""FinalScore"":""55"",""Rating"":""8"",""ApprovedAmount"":""3000.00"",""Coefficient"":null,""Term"":""24"",""TableId"":""BVM0P"",""ConsultTime"":""0.031""}]"
c687a659-0a6f-49a7-9bcc-ab5d0112e0d3,27dabc48-bfe0-44ae-bbdf-ab5d0112e0d3,c2dcf9f8-915a-4e61-8d4c-ab5d0112cf2c,2020-02-10T16:40:48.059Z,"[{""Subflow"":""Login"",""Status"":""OK"",""Decision"":""NA"",""Description"":""Login BPC"",""Score"":""-1"",""FinalScore"":""-1"",""ConsultTime"":""0.02""},{""Subflow"":""BVS Cust"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""688"",""FinalScore"":""686"",""ConsultTime"":""0.509""},{""Subflow"":""ShaolinNorte"",""Status"":""OK"",""Decision"":""Negado"",""Description"":""Abaixo do ponto de corte"",""Score"":""719"",""FinalScore"":""719"",""ConsultTime"":""0.114""}]"
d1f7ba41-bbcc-496d-b3ae-ab5d0112e166,9edb6cac-edf4-471c-bc79-ab5d0112e166,a3a72dec-09ef-4a16-9f84-ab5d0112db34,2020-02-10T16:40:48.548Z,"[{""Subflow"":""notaCliente BV"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""1"",""FinalScore"":""1"",""ConsultTime"":""0.003""},{""Subflow"":""notaCliente BV"",""Status"":""OK"",""Decision"":""Negado"",""Description"":""Abaixo do ponto de corte"",""Score"":""1"",""FinalScore"":""1"",""ConsultTime"":""0.003""}]"
4473cdd0-f628-4a1f-a2dd-ab5d0112e30c,5fe8f5ff-64fe-4944-8fc3-ab5d0112e30c,7d855f2d-6581-4458-a751-ab5d0112da90,2020-02-10T16:40:49.955Z,"[{""Subflow"":""Zema History"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta de historico zema"",""ConsultTime"":""2.116""},{""Subflow"":""BVS Cust"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""688"",""FinalScore"":""686"",""ConsultTime"":""0.031""},{""Subflow"":""ShaolinNorte"",""Status"":""OK"",""Decision"":""Negado"",""Description"":""Abaixo do ponto de corte"",""Score"":""719"",""FinalScore"":""719"",""ConsultTime"":""0.066""}]"
